business_id,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
1QNkTUtdi2yksBhxPpFV4A,24,17,23,18,8,5,7
1qrrdRh4cgMWdm5kVNmdA,12,12,6,11,15,8,0
1qw1cml6wPSza3v_PIse1Q,0,1,4,1,3,8,2
1QxI2IP3XfndDAY8nyZVPg,94,109,113,113,115,125,98
1Q_H3BLhKBymF6Se8FfZNw,2,4,0,5,11,7,3
1rdEcwDIsb7j5RhqE2oZhQ,7,1,17,1,0,0,1
1sacSjgDNAj8SPvxLo4Efw,0,2,2,2,9,3,0
1sdIDMz5ntCHrClzCgjgJA,0,1,2,0,1,0,6
1sje96tofVSip2ed3OWdA,7,12,5,6,13,12,12
1sNa5oW9ZYX8MbMFkx9LzQ,18,31,14,36,47,50,42
1svyifERkfuuz02lbeK2dA,1,2,1,0,1,0,0
1TB4WNBOdNQkueagIUh_FA,5,4,6,5,5,7,3
1TK6VbNcIvvcNXbAgydew,1,2,7,5,1,3,1
1txrkesd2yFYiwjcSFzRpA,4,1,4,4,4,11,6
1UdCdMWYrcXlYUNtwrDeTg,2,1,3,4,3,8,5
1udzLbeQxmLTbOtgyVP0kQ,1,0,0,0,10,2,1
1uFIjxwBRi8vGqc6vpNO9w,0,0,1,1,2,2,0
1ulwCamdqoXSdMTcOhHDw,3,4,1,2,6,4,1
1UXockAOf9jZnHuMjYiAg,6,2,8,1,6,2,2
1UydNTqQQqo8l9JTg_b9w,1,1,2,1,2,4,1
1U__JyhW9eiZ2z4djki1WA,1,2,3,1,5,1,0
1v5Z101rbtRumsQTcmGfQ,2,2,2,5,4,13,9
1VxpVxY6X93m2C1hLGLAOw,1,2,1,1,0,0,0
1vYaGPKQzMebBJXFCGTH2g,11,7,8,11,15,2,6
1WFZMZz2JEuKl7jsKJ7DQ,3,1,0,2,2,2,0
1wMVNdQKotnWI81xWZUcA,23,15,13,18,23,33,26
1WUxcJDtvGgGUqsFMqJ5vg,6,5,9,14,7,8,13
1WZi3bBMy20SEd5lnlbG4A,2,1,0,4,3,8,6
1xGhmD8UjoRbGcBqkc6cA,4,4,5,8,1,4,0
1XiG4o4edRcoBcIrP209yg,1,4,2,5,9,16,0
1XiUlZuB1LhIAXXXOQFTFA,3,9,5,6,6,4,4
1xoBnMmR1KqHFnDILTqAQA,0,0,0,0,1,1,3
1xoySA9Lzh3lwJeWJsq2Jg,5,1,3,4,8,7,2
1xu5wFd0TeBg6xNBiRtknw,12,2,2,2,1,5,3
1yu0qoB0jgNPADZX92RoA,1,0,1,2,0,7,2
1YYy56iVwF60VeAeqKrFNw,1,1,0,1,1,0,1
1Z_DX5cfBpC_llNQi9Y_A,1,1,2,0,2,0,1
1z8GEz_Gr7qeBBuMp42WBQ,12,6,13,11,10,16,0
1zDCfNgtfyhUw8j3JxhHA,20,22,23,22,27,36,34
1zK6sQSyZlPJpzefjAGHg,1,0,1,1,0,6,6
1zM7busmXUfYrbNiIHIcuw,16,23,11,10,21,40,20
1zPhQ3_jdmQTn9_IbYLQ,5,3,3,1,5,17,4
1ZrdZA3vqoILZ8DQU0BJPA,0,5,1,2,0,1,2
1_43FZHx3P5D7XCpIR9WA,14,18,11,16,21,36,17
1_BZmQoPyGWjltb3B1M7Q,10,11,7,9,7,23,21
1_hehqhtdcsYiBQ9rkwDzg,8,5,6,9,3,9,1
1_qBaoEcCZrl2tIzNdRAkQ,0,3,2,2,2,2,2
1_siFXaQbxck3tiKRwnq7Q,20,12,16,13,18,32,51
1_WD7kvNQAbscw1c7CFH3A,2,0,24,6,16,11,1
20scqMi4ob5ZaEBIGIewQ,2,3,0,1,2,5,2
211DetkFdxd8sQ54CMU35A,26,21,13,23,42,45,36
21yMkDG8nN2nANLVjIO4w,2,1,1,0,3,2,2
22K8kQzK4UtLwQAwOCf0MA,5,2,2,5,3,0,0
22s5idshuEIPlEcf1ObbMg,6,6,9,9,6,6,6
23g7ZqhFgmvJzYcYX27ZGA,19,10,19,18,27,21,13
23sB_DGbQO3luNlZvi4g,1,1,4,1,0,0,0
24OmQWFTnbfGve8GyEMAw,32,35,44,33,67,84,74
24qSrF_XOrvaHDBygLIQg,22,25,42,39,57,48,3
24V8QQWO6VaVggHdxjQQ_A,62,21,34,38,76,87,53
24XXd1EuvUswXGqS5U5g,3,3,1,1,1,4,2
250I2C80JTgVwE23IPylHQ,8,4,8,6,6,7,6
25JT5gNeZ782lP1cHTbKFg,8,4,6,7,9,4,9
26DWDgTLuo4qhDbLDJHIdg,13,11,15,12,8,25,22
26m1rBWDr6M1AjwUTPkxfg,3,2,1,0,1,2,0
27hfvE5DcOY3J1MWbTU9Q,5,2,3,7,8,8,5
28rwOFllrsJs3UQKkx1Bg,0,0,1,1,2,0,0
28ycqW56i70yM_C0ejNv9w,19,8,9,8,25,24,10
29hR24tcAM3JZaXfA5xCxQ,7,6,9,13,13,16,12
29ub4twRqgmWb5iMosV4ig,1,0,1,0,1,3,2
2aGOytQbxt8wim9VuHWsA,1,1,4,1,1,5,0
2ACllAGN__ceWI3VS6vDSQ,0,1,9,0,0,0,0
2aqj3YiVnZ3FKHDLzlstpw,1,1,1,1,2,1,2
2AWFQ2hlLtITcvWk7fleg,23,17,28,23,29,0,0
2B9JbDVjDXeY4uANGY6ng,0,1,1,1,0,0,1
2Bd3gy5lmINZ2QxXVRLdA,2,3,2,0,2,2,2
2bdKR3l4oS1CscLqqnvVw,29,46,31,53,52,21,28
2bFBzziB3_yTGYcUerd9nw,0,2,4,2,2,2,0
2bMV5XzTY9k89y0Lv9yhqQ,2,0,1,0,2,0,0
2boDLxiH__m9Q0ApTJTwQQ,0,1,3,4,3,2,6
2BSF6wu1V3KfyFJf1DQ3DQ,21,11,17,17,28,20,22
2BwPsmIdB7dm00HtsMnA,14,10,8,14,14,10,14
2BWTKRkPNgTTZNWGMkmYRw,8,4,9,14,7,14,6
2bZk38_vJCkAVI0f2TeqZQ,2,0,1,0,24,4,2
2ceeU8e3nZjaPfGmLwh4kg,90,108,120,175,277,310,178
2cMWbJvpxgmSAWoRQzcNIA,2,2,3,3,3,1,1
2CvVWNI__s1I7ns6w_zILw,3,7,7,6,7,16,5
2CYIJPEd2SQ38khwuULvAw,0,5,7,5,3,15,0
2dJ_UPPCpcjo5JeYPnjaYw,5,4,9,5,4,7,2
2DmNeO4CwPWj27QBbq_mfg,0,0,2,1,2,0,0
2DOJ2GyphXQf_f3OKJEPzw,7,6,9,9,13,11,14
2DVpXULFcUQCqqGPxw6wWQ,2,0,0,3,5,3,1
2e1jzfiHFGCRpV66gYNVbA,169,129,162,158,172,164,128
2e1to_xZayL48779bJtR9g,2,3,1,2,2,1,2
2e3v5rl80j4pI3L2135xYg,111,67,69,60,58,103,100
2e4LeI46Mo9YF24RnnJadQ,16,25,15,21,31,27,17
2E5iuTckRcbtJm2pC1tIlQ,2,2,3,5,1,4,0
2eedL3hDviwReK0w1NkRIw,0,0,1,0,1,1,1
2EfXE9Fz1bCHFJpgrzE77Q,3,4,4,5,1,12,7
2eOFMzIllez87VZjXwf66g,3,2,3,6,1,5,2
2eRiygVxNZbOarddftqLMg,6,6,4,3,1,5,7
2F0IxkZADPqjbjYwDNWdQ,1,3,6,2,4,0,0
2F7ROAX7Yp1jSO3Jz0GEA,3,1,0,2,2,0,1
2FqG3fBB2XffmRTnc6YI_w,1,4,2,3,1,3,3
2FudHUhV9U54dm0S1ePuCw,27,20,26,31,30,42,31
2gMx4KnXbNtpoCuVCmyo3g,0,2,1,0,3,1,2
2h9LsLPdJ7OvZrYJZhVdAw,76,62,67,79,72,87,83
2HHf0hiKtZm5nzt3irlaDA,5,4,6,4,13,7,3
2HJW3ZhbCEHZRzQxGYgT_Q,0,2,1,1,0,0,1
2HUkoi6pLuKCkmu7v962Iw,13,12,14,9,19,25,29
2I666dqzs1XB6xigIKa9bA,12,14,22,29,26,25,11
2iacT7J9o_UIIRNnF92WXQ,3,7,4,5,7,18,6
2IL3_EiqEJggwvTYx7cofw,6,12,10,7,10,17,9
2IWCmtpNVvu1h0UEc4S5DQ,3,3,2,3,2,3,1
2IXK25_GTVZjWLg_h65Baw,2,3,2,4,5,7,2
2J1DtN7FjGICQcgRei3jKA,3,2,3,10,12,9,7
2jCyo55dFgGzYpoIX8TwgA,22,28,41,37,37,32,24
2jG1Bpa3mvKnBEBwWNh6Rg,0,0,0,5,2,10,4
2JZvP1lDKOPKvefQlYDEQ,22,22,32,20,23,19,17
2k1I66IxKL9vJnRQhXWkDQ,0,1,4,2,0,0,0
2KlNLhtUOe3emgdF1t42tw,1,1,0,0,1,3,3
2MBFuoLUzBoi4zRqH8dGQ,3,0,3,4,0,13,3
2mcmuAvpNIJuV3gV0v9v2A,6,6,8,15,22,20,29
2MM1zXQotfBkW4YRMPYZA,0,0,0,2,2,2,0
2MM8cFKHp8OaB13fp0ysGw,0,0,1,1,1,1,0
2MnddlXbOo0AdEim1CZ8_g,0,0,0,0,0,5,0
2nd4_b7DFjI921Mtt7GrA,5,5,1,0,0,5,0
2nGQW91SE2o5dX32kQtQ,1,2,2,0,3,4,2
2NnES_12fMqudH3L5bdrSA,2,1,0,2,2,0,0
2nxQ9enKGYktl0AHZtQgog,3,3,1,6,5,6,1
2nzUx_M8Szyzsf4CszHasw,21,10,19,15,20,84,67
2o8wGRVSn1UCrwSMqwgug,9,22,6,6,9,6,5
2odfQHAJvM4ceIZqbIKK5g,3,7,4,2,5,0,0
2OHtjgDmWFJFXUoWcl_vTA,2,2,0,0,1,4,2
2OuLHSMMPlfa_ohMVXfnPA,0,1,2,3,1,4,3
2OXmEkZheyM3115zFT6zrg,1,4,1,7,0,1,1
2OY8xs4aqOt8eTnYokdrww,24,18,10,22,48,51,40
2oYhEHgSDLqYXYlAqnChuw,7,9,7,5,8,15,10
2P8ZJasw3lS2oXL7gCOTSA,7,1,1,3,5,11,3
2q1JLqJ7IIYXONhOKJKoGA,4,0,7,6,7,2,4
2qbajPD8M7PJlWWaHSRR5Q,4,4,7,10,15,13,10
2qf0qkDNh7r8iU0498htQ,0,2,1,5,3,0,2
2r8jGeuYvMkyP2ik_XBxw,34,39,32,40,45,73,54
2Rcde1wjg6FeczFB3TwS4A,0,0,0,0,0,6,3
2rMf09C5uXzF2qIlD5F5BA,13,13,8,15,23,18,14
2RPFwqKLkDRa1_2M2bJ6Eg,5,4,6,4,6,9,7
2RusLQcgpQ2BajF_1zevKg,12,16,15,16,20,10,9
2T36c1mym1zG5dOa1fWNoQ,2,1,1,1,3,4,0
2TK2w_wpYeqRnBc7jkczIw,0,0,3,2,1,4,1
2to5b5taseO9zZ9tnQqhlw,3,4,2,5,5,3,0
2TWGIhh6yf9feQ6kySGQ,108,46,58,87,136,40,111
2UfTG6BpFgeMREXQdAd_TQ,40,32,35,28,88,107,91
2UgJNESsq4aiiah36wO8w,1,0,1,0,3,0,1
2unQHR9uaRxk3dsW6f3MGA,7,2,6,5,6,7,9
2Uv73BJCv6l8UD_3O2gOZg,0,0,0,4,3,3,0
2voFtcyopB3jJHepouMWDQ,20,15,16,24,32,19,28
2VpSPb8IVXNqyVY5n7caGg,3,5,4,12,6,7,11
2VU7F1oqCxpVPVlvpwvacw,36,38,47,60,53,26,44
2VyJINnFzXVjWWRxn_FsRA,0,1,2,1,3,1,1
2v_eqECNNY1MS4DHjpj3FA,23,37,30,50,34,35,21
2W2AwR5z_jQ0Ihg9A5cPg,2,3,2,1,5,4,5
2wfJYEPRycJkH3wFEv3IQ,2,1,2,5,2,2,1
2xczXFsc4GeilxL8B8R3Vg,2,4,3,3,4,2,5
2xuhzqiZz4T5vNdzEgT7fQ,0,0,0,1,3,2,3
2yMqb2Ey4PspeyLn4y2dHQ,2,2,0,1,1,1,0
2Yn5IgbAOtc7_bT0g47bQA,10,9,8,10,7,0,2
2yTFyn4Tv6gu63i5WMHjRg,20,22,22,15,22,28,16
2Z35_AsU6qWU0YaOftjLVA,13,16,13,18,14,23,13
2zJbG645xRdTfAprhaVQTQ,1,0,0,0,1,4,9
2ZnCITVa0abGce4gZ6RhIw,24,21,21,22,20,2,0
2zXqFId4jYuk2K8w1KIQw,8,9,8,8,12,15,24
2_2ZXkaADBIvzLc0avj8KA,0,1,1,2,2,3,0
3zvo4Y_Bagw6Yifvh1TPg,0,1,4,1,2,5,3
31bXixwy2GNmRlhpl21reA,3,3,3,11,8,9,8
32X4aALQG3Sc_o5hVrv7Q,1,2,0,0,2,9,3
3398CcwmUHbzYcIToDi6g,3,7,4,7,4,20,0
34Ro9GiCAktSZRwUQiNjfw,0,3,0,1,0,0,0
35fKolVRrf2ulODyHw04cQ,1,2,0,3,2,0,0
35Om8exyCLHWeijbxDPB1w,3,6,3,6,1,3,7
35uDzLpJlbSztgkJLtg1kw,35,46,44,37,36,76,71
36DXgXqX09RICwhVY55Ig,1,2,0,2,0,2,1
38ei9EOHa9WP6iIHOUlHSQ,4,2,3,4,4,7,11
38hRKTr67RnoryoBtapoA,3,2,2,4,0,0,3
38iSJK9_XEMuz_3JBu_k3g,0,0,0,0,1,3,3
38n7vTuYBUVunJN9IAcMmw,5,5,2,2,1,2,1
38nEHav_0tMMCMZXTisfCg,2,2,6,5,7,3,3
38t_y3BWZOkuGXKDsLu4w,0,1,1,0,2,1,0
39oUcXr06fcfT_MZ94zQ,2,10,10,11,14,3,0
3AXz9QtOETod7rc4AYMz4w,1,1,0,0,1,3,3
3byBKds6zEJ6zCDh90bhVg,0,0,1,1,0,3,4
3ceTmojhpoEEwlUg_zHeA,33,41,46,55,61,18,8
3c_2MigfT_73xYb2Nab3A,0,1,2,1,0,0,0
3D8thbL2D2c3qTMeYROAOQ,4,3,3,3,2,1,1
3DCjixw25ebL2_sAvNUBUg,0,0,2,1,0,2,0
3ddQnTTIYmdsBMn9b53Cw,5,15,12,4,12,1,0
3DMvGD8ZmlMQmhwV66hdSA,22,17,6,3,18,8,23
3dOUEmJjFfb8iW0HkbEzQ,28,26,18,34,21,52,46
3EEVGDngt4DEhoOQZIUNUw,0,0,1,1,1,4,3
3Ei8OHTnwJYeDjqTfQzxKg,2,2,0,1,1,2,0
3ewMJEnQmtmMYp9hyT690w,2,2,1,2,4,3,2
3Eyyc5ryE7_jlWGSnCFrWw,1,1,0,0,0,0,1
3ez4Qs56C_cCl8x08l6Zw,4,1,0,7,2,12,7
3E_toMWSUCuhRJzG1eml8Q,13,16,13,24,25,30,14
3f0jwMOsWg_PHKVLKP2mTA,9,19,4,9,8,3,0
3FhHnU7Mq8KcyWiWKH0RzA,1,1,3,3,7,5,7
3fNGtIfuHwt0DD9SSjO6Q,0,3,2,0,2,2,1
3fWX1wBJDsDiMsFZ1iFzyA,2,2,7,4,2,3,1
3g1VhiYuDWqJOH3cp3ugIw,1,2,0,1,0,0,0
3g2ofV7mhEoPyfF7vFMObA,3,3,22,50,94,121,39
3GAPcBG8SowgrpS6UHlDeQ,20,20,21,26,34,29,17
3gByPjJPMeTi1bKrvdNOdw,21,21,21,16,21,23,52
3gJ30Bs5YQR0HH5dLku3Q,19,17,24,17,25,16,18
3GpihkrWZOmu1a5k1EfA6g,2,1,3,5,8,3,0
3Gsex5Dyhnoul9l_914MGQ,17,6,7,11,15,4,23
3H0K9sqjyjx5TUremCh9sw,11,7,8,2,6,2,0
3H2ttTM2aSIaZ6FTjHwDQQ,10,16,12,17,6,8,17
3HciJAVduCRoPDdzgh7cAA,20,26,18,10,32,32,22
3HdzACRpLzwIipbNqZ1MBQ,2,2,2,3,5,3,2
3hp7g98f7Bl8HANGb3Bghg,0,0,3,1,1,0,0
3I8kUGzDOIKz95llTBhIjA,1,3,3,7,7,4,5
3ic0B872Tql7dwO4YRTDCw,6,3,5,8,11,11,8
3i_8kdBQ4ex1o25BGQ9OvA,0,3,2,2,1,0,0
3jqOv6rexPYOg7srmi7tg,25,17,19,19,33,17,11
3JQTv3tklO4E0jUD4u2sZA,2,0,4,2,5,2,0
3JtuvKe3LDUc5haxT6aPQ,0,0,0,1,1,1,1
3k6Acv3irlvtZCOmgiMz_Q,2,1,1,0,0,4,3
3kiKK0beJAGJNnYFDSL2Fg,3,1,0,0,0,7,2
3l72FflaaeI0tWEAWN3gQ,59,57,55,74,60,91,64
3lkNO9_56kVLZXyS8EDSg,2,2,2,2,1,1,0
3lW28uMbQVld9uDWaC9wA,0,1,1,0,1,4,0
3m7GB5z3mm9Cbb7i9MnDkg,2,1,2,0,1,2,2
3Mae8hxgIUomygfAI9pzWA,5,0,1,0,2,0,0
3MgiBDv_rTALZQPDTixrgw,0,0,1,1,1,1,1
3msnZ6oe0sslHsE1js1QUA,5,10,10,11,16,12,17
3M_I_L68pt68TgZ7k7RXjg,0,2,1,0,0,1,0
3N4YF5OsSJfuGVISQT71lw,1,0,2,2,1,2,6
3n9mSKySEv3G03YjcUYOQ,151,157,106,127,223,341,242
3NqERLqdtQSe0w9540rZrQ,20,13,21,13,25,37,39
3NsfdaGfkhQbRrjjoYhTew,6,6,6,4,7,9,8
3N__CAwM5VZOhRKmxMtImw,17,14,12,26,24,25,21
3OauvrqUU8nDLWcW6q9hGQ,13,20,14,27,27,36,22
3OF6i6LTzRXpwNgodv7aeQ,36,42,43,44,50,47,38
3oJ57bPl8lMnHB8bYQpZA,4,2,4,2,3,8,6
3oLy0rlzRI_xiqfQHqC4_g,4,5,2,4,14,48,36
3OuewoNUlHOpV5Qmsa7eMg,1,1,0,5,7,11,1
3oZcTGb_oDHGwZFiP7kxQ,84,80,90,92,142,216,214
3Q3XOX2wrwmmDL8HSdvy1A,2,2,2,2,2,2,0
3q4ZUDvE7_NvyonpST63Pg,13,3,3,9,7,15,13
3Q7vtF_cdHGyp2JOlKcuQ,40,30,36,41,50,44,39
3QhPvyen9kSiAxduT8g3bQ,2,4,4,1,5,4,7
3QtWG5sN3HJNBVKn_wHQEw,7,8,7,7,10,5,7
3R3fjDKBoF83eKQKXdrcw,4,3,5,5,4,9,7
3r5V8n1sabGkueQFsqoC6Q,54,42,53,52,62,102,114
3R6u2tUGBJq_8xIGsyfcg,2,1,3,0,1,1,1
3rJE7qliy8_ylKhY5FdlIw,1,0,1,0,4,0,0
3ROonV7OO44CRrtcQbPupQ,0,1,0,2,2,1,0
3roveRYr4YrmtdLf1fFrcg,2,1,4,1,2,1,0
3RrRw6ZCsLgHEdqJQj5wvg,4,3,8,7,5,7,9
3rUkWyCv_wMQR5HbTqD4Q,5,5,4,2,3,3,0
3smfGoSl53AKfpK2R0zNug,0,0,0,1,1,2,0
3SVc0wqI3ulVHR9w_CN6w,2,0,4,0,2,3,0
3TCHnHO2gGfGw0uN6XMg,4,0,7,7,7,3,2
3tk6Syyz5i967Ifuz_4o3w,2,2,1,0,0,3,0
3Tqe27RNm_KK9Zdhg3YxCg,37,28,37,18,30,34,24
3u18RVyDlsy3YMrt9Cukg,1,0,1,1,6,5,4
3u7xGwUKyGHkSexwBd9Wg,1,1,0,7,6,5,6
3UBiDR6LU8xl53C3x64TQ,0,1,1,1,1,8,2
3uKAHQr19vFUfBJuXdmhEA,6,3,2,4,7,6,2
3uKMWenB5ApgXHx6C3Aaug,16,16,9,19,9,17,21
3UMcsN9IjoeV8JZvC4apag,75,48,56,77,114,117,88
3uYvrLrxH1tzSzL2Y9W1OQ,0,0,6,4,4,4,4
3V3bFPPkCbCFhPS4pq9LMg,0,0,0,0,2,2,1
3v8cGkIfJfTTNNoKqaFbaQ,18,12,12,12,8,13,7
3VfXcTXNXclxx9i5kfuOA,1,3,5,3,2,6,1
3vKhV2ELR2hmwlnoNqYWaA,21,17,28,20,41,117,146
3wkH1sL4tojmaveP1jNiIA,0,1,4,1,2,1,1
3wLLf8wRqD1ZQowi9aZSoA,27,27,25,30,40,49,17
3WOsnl0_5YRKdI0Hd0ygQ,0,0,0,2,1,2,2
3X081wewBJ5tIMO_aOPnA,5,2,1,5,10,7,13
3x3tJ8lGU1Y4wLqfHtqU1A,0,7,4,2,4,3,6
3XD7VYs5NDJeMKKKVlkEgQ,0,2,0,1,0,4,0
3XG4xRNCHPQs2sAYa66pw,2,2,13,2,32,21,12
3XRjQn9RF7YJZEuScIUg,3,4,6,8,5,9,0
3YATaNAGANoFneE4KKJQ,7,3,10,5,7,20,25
3yfS1y8bx9MpKXbY56L7BA,20,18,19,15,14,20,30
3YNAkmrzCpcRMVwCPhYtQ,1,1,0,0,0,5,3
3yNs4HBBk7kIDFBa3G9BrA,0,1,1,1,2,2,1
3YrW77yHkp3JIyTGYCS_Nw,1,5,5,4,11,5,6
3z4gm9xCUpn6apB5GDmdw,3,3,1,2,2,4,8
3Z82mg5JLd7_aW9kGvW_Pg,2,8,4,6,5,4,1
3Z88l4UOFoNbYk_ZpTScA,1,1,5,2,3,1,0
3zPSwmu1yhbPIpvV0ALiQ,0,9,0,15,1,14,1
3Zsjlum5kl5N5KV712aTMQ,6,33,14,18,15,31,16
3zUREkipQr4XI77MbkdPPA,0,1,3,1,0,0,0
3zzj54L5Ya1777Nm7ewGVg,3,3,4,2,2,2,9
3_sSXIC3UKQ1xZ6g0uCg,0,0,1,0,0,1,1
3_vMpF4uXO46RzB50FhKSQ,8,6,10,7,3,9,9
4L3Mm5Fsm_HdhBq4VnnLg,3,1,4,3,6,11,2
4qDkltBuJ_Lbj3nyxvUlQ,5,6,2,9,11,13,8
40B5TbtZbiGV4blFR9S6Dw,2,4,4,9,16,14,12
40w2k4nlcmUEBbXyQp5frQ,0,1,0,0,1,2,1
41J1FgfIsmsLRCZ3QILG6w,17,28,24,10,11,11,13
41j3GB7MLwq284Pfb9zgw,1,34,73,55,121,142,76
41NKYpTUlVCLCkLp8_xDA,2,2,2,4,0,3,0
41SzC2WJRVUpVZ2NJfEw,9,8,3,3,6,3,3
42Ai9wcFPE2HZ_aADGXI9Q,3,1,2,6,5,16,5
42uEL1P_rxbaXl8nKU7zsA,2,0,0,1,1,1,0
43YH6it1qwhjBMfei3m1hg,4,1,1,5,0,3,1
44qg4vgcqJkjF8eqG4R4JA,2,9,2,4,4,11,19
44Up9GbsIKMnt7ULDWu8A,1,1,0,0,1,1,0
452qcsoVd55n0V7Osh50A,0,0,3,2,13,28,13
45puCRQ6Vh_IIAy7kkfFDQ,34,32,47,44,71,89,53
46Pklsv4V2dku7yY5rvhIw,0,7,5,4,1,0,0
46xWJ6rKZxnrSLWro6EOlA,7,2,6,2,2,10,3
47A3pWsdYNhFFy9gUEVcYQ,12,10,16,7,20,12,0
489w2AXt094HfJKfcboa_w,85,89,77,89,107,44,30
49RRQ0nE8XugVuvowiVv2g,5,2,5,3,5,5,6
4A628qyYpA4EhN6w6oMYQ,41,57,69,69,87,83,69
4ajdHuLC3fyU8rk_br0Abg,1,0,1,1,3,12,6
4AKcmN0hbF0kX9pg8scg,41,45,52,44,55,42,37
4aohRCqBFuccZyzdKCppjg,0,0,0,1,2,1,0
4b9ykDXLI2nyBUUiNt0V7Q,11,8,7,7,3,14,10
4bhJ2kl1WVnNQeH3xJgz6A,28,36,29,38,39,48,25
4bi6m2WWnSUnQzR4xLF5BQ,17,14,17,8,18,11,11
4BxLHzaPjDPP4KOfQNGGA,5,9,4,6,4,1,1
4CC4J_bepXOiWVS4CVN6NA,0,6,14,33,50,20,7
4CMY6DwWo41UdwzETUW9g,3,5,5,7,2,3,2
4CsZK1YOP8lCLH9ZSf0LMA,9,6,9,7,18,18,11
4cZXiXms8yW4MjQ8hf4esg,1,1,0,0,1,0,0
4dAvlk4JufJKX3bYB6YLCQ,45,45,47,39,52,44,53
4DDbIvNtzfhLRwzEOLFDA,2,2,5,4,4,4,1
4DhqZ0tyi2V2Mp8IqTREAA,7,10,2,7,8,8,3
4DtuaWa6BdfQGoIyVHRoBQ,0,0,0,0,0,10,4
4dUzwOH_3A6BU1A6Vyj2Kw,0,1,1,0,1,0,0
4dV7lNiORN8Nb4BDsNZ9WA,2,8,12,4,3,23,19
4DxVOgpCPCz96y_mv__12g,7,4,8,7,8,10,3
4EeLblEpJc2VeBowa94YPQ,26,42,23,25,22,41,42
4eetDKIRjOCXZtAPIqCxA,2,0,2,2,0,0,1
4eFIVmbeCvJGCrhzmdVYA,13,13,16,16,18,19,10
4F9cOLQUpVB_7H8IksKcNA,1,1,0,0,0,1,0
4FBHwaMtMQ_x8RQoI2Tjw,0,0,0,3,0,2,1
4fe6cZUW3P89Vz0WJQs05g,0,1,1,1,0,2,5
4fO13y8cHH5Loaae7rnExA,11,19,26,17,25,31,32
4FS5otEktCyI1aDpg_h03g,13,11,14,8,31,18,10
4G172MCOhdCOwENRK1qM5w,4,8,5,5,5,9,8
4gApv70pZpHkRDGdC4ZrxA,6,1,3,9,12,12,22
4GdYyHKukZiMiQu0KJ0Jnw,0,2,1,4,1,0,0
4gFOXbBS4v9fjk9MaFzMsw,2,0,3,2,3,3,0
4gIV5MYpCDbNIbL3g_tSw,86,81,71,102,136,164,105
4gLKIXk0GhWFjnOm0ZIthA,1,0,1,0,0,3,0
4GsI6zedtFa2dTqo50w9w,1,2,0,0,0,1,4
4gxZ5tPEqm0QnRkILa9cNQ,0,3,1,2,0,1,4
4H3VSYGMSmHNKT65FJEfwA,0,1,0,1,1,1,0
4hNjK7TpXjb86rfLDvL1lA,2,2,0,0,2,2,2
4HQzNmjeS9GkkFemBCJ95w,2,2,2,1,0,1,0
4IAzFJ159GEaIGX1y6Bmw,3,1,3,4,2,6,3
4icc1LquBiT0IuvKXuEyw,3,5,5,5,5,6,9
4iDPPrZDfIbhNIWKhSFUQ,0,0,0,0,0,3,1
4ieuLilD58FBU1DVd_xGA,10,17,12,14,19,14,10
4iJUNAUVYNEuh16yK6Virg,23,16,19,20,51,41,42
4IzlijxSSSFdZyh6da_Qw,9,7,2,3,6,0,3
4JzAaVif1RxCJ2N7Aw,1,1,1,2,0,1,0
4jaExIpQYRBzxqk9jaYlow,0,1,1,0,0,2,0
4JBfkb0ngZoSX8MrUNjg,2,6,5,5,3,5,6
4JbQSLiRKQudjDn9fYyEiw,3,0,1,0,1,0,0
4jDDSE2q8X97FjJutOcAqw,1,0,2,0,0,3,4
4jf5PMaxpcgA_fhirn5GgA,2,4,3,7,13,8,9
4JNXVMjX33ruAyBMlU1_hQ,1,0,2,5,10,10,11
4JOv7EnnfZ8fD3JunQQpyg,59,64,86,70,99,309,161
4juYmq_YpvdV8HZ1r0AWBw,0,1,0,17,23,53,23
4jwsLVuyXUumcsCGc2v4Gw,0,2,1,1,0,1,0
4jyN9UwyvDzL5CwUTaeF4w,0,0,0,0,0,2,3
4JzzbSbK9wmlOBJZWYfuCg,5,3,7,2,4,4,7
4K7nRe9staGTNJk1ez7MA,1,3,3,5,4,4,2
4kdfUenBb1Ob7c6O8IBYEw,4,1,2,3,2,4,1
4KYZxeMyZ5YUp5GvmmCdQ,0,0,0,0,1,6,1
4LRil5Fdz6_3M5QsZYex6w,4,2,4,6,9,3,3
4M9s2RT2KlpfzF4kbIMQsA,0,0,1,5,1,3,0
4meJyPOhuAKzywUJTmu2hw,19,10,25,22,34,69,76
4MEX8zVPiOAJ3PsKk9DojQ,1,1,0,0,1,1,0
4mPaDuo9urNu43xJ3KefMg,5,1,0,1,3,0,0
4mZ__NR8jLD1k0rYpSbplA,15,9,15,20,33,29,17
4nco5mjBAix4kp_7mZuc2w,2,4,6,9,11,27,2
4NMElef11_YmVzxOpcsALg,1,1,7,4,2,1,1
4O8NrAHjO6Tb_Xa_YTXjg,2,2,1,2,4,4,2
4oBF6f3NiCYF5VYd8WaELw,14,24,24,19,25,18,15
4OWm9VK8m4mLGdyfyywyBQ,1,3,2,2,4,4,6
4pC4jMoanLySaOgGRwyXLQ,4,5,8,11,16,22,38
4Pf9DQBcR23A6Lg2pDsrBQ,23,17,9,17,35,66,38
